1,1,0.0024937655860349127,LDAgent@12,(Offer  bid:Bid[Pie: a945, ])
1,2,0.0024937655860349127,ParsCat@13,(Offer  bid:Bid[Pie: a7, ])
2,1,0.004987531172069825,LDAgent@12,(Offer  bid:Bid[Pie: a963, ])
2,2,0.004987531172069825,ParsCat@13,(Offer  bid:Bid[Pie: a8, ])
3,1,0.007481296758104738,LDAgent@12,(Offer  bid:Bid[Pie: a904, ])
3,2,0.007481296758104738,ParsCat@13,(Offer  bid:Bid[Pie: a5, ])
4,1,0.00997506234413965,LDAgent@12,(Offer  bid:Bid[Pie: a921, ])
4,2,0.00997506234413965,ParsCat@13,(Offer  bid:Bid[Pie: a10, ])
5,1,0.012468827930174564,LDAgent@12,(Offer  bid:Bid[Pie: a955, ])
5,2,0.012468827930174564,ParsCat@13,(Offer  bid:Bid[Pie: a12, ])
6,1,0.014962593516209476,LDAgent@12,(Offer  bid:Bid[Pie: a960, ])
6,2,0.014962593516209476,ParsCat@13,(Offer  bid:Bid[Pie: a4, ])
7,1,0.017456359102244388,LDAgent@12,(Offer  bid:Bid[Pie: a912, ])
7,2,0.017456359102244388,ParsCat@13,(Offer  bid:Bid[Pie: a2, ])
8,1,0.0199501246882793,LDAgent@12,(Offer  bid:Bid[Pie: a948, ])
8,2,0.0199501246882793,ParsCat@13,(Offer  bid:Bid[Pie: a14, ])
9,1,0.022443890274314215,LDAgent@12,(Offer  bid:Bid[Pie: a964, ])
9,2,0.022443890274314215,ParsCat@13,(Offer  bid:Bid[Pie: a4, ])
10,1,0.02493765586034913,LDAgent@12,(Offer  bid:Bid[Pie: a923, ])
10,2,0.02493765586034913,ParsCat@13,(Offer  bid:Bid[Pie: a15, ])
11,1,0.02743142144638404,LDAgent@12,(Offer  bid:Bid[Pie: a998, ])
11,2,0.02743142144638404,ParsCat@13,(Offer  bid:Bid[Pie: a2, ])
12,1,0.029925187032418952,LDAgent@12,(Offer  bid:Bid[Pie: a961, ])
12,2,0.029925187032418952,ParsCat@13,(Offer  bid:Bid[Pie: a1, ])
13,1,0.032418952618453865,LDAgent@12,(Offer  bid:Bid[Pie: a947, ])
13,2,0.032418952618453865,ParsCat@13,(Offer  bid:Bid[Pie: a4, ])
14,1,0.034912718204488775,LDAgent@12,(Offer  bid:Bid[Pie: a987, ])
14,2,0.034912718204488775,ParsCat@13,(Offer  bid:Bid[Pie: a9, ])
15,1,0.03740648379052369,LDAgent@12,(Offer  bid:Bid[Pie: a970, ])
15,2,0.03740648379052369,ParsCat@13,(Offer  bid:Bid[Pie: a14, ])
16,1,0.0399002493765586,LDAgent@12,(Offer  bid:Bid[Pie: a1000, ])
16,2,0.0399002493765586,ParsCat@13,(Offer  bid:Bid[Pie: a3, ])
17,1,0.04239401496259352,LDAgent@12,(Offer  bid:Bid[Pie: a985, ])
17,2,0.04239401496259352,ParsCat@13,(Offer  bid:Bid[Pie: a4, ])
18,1,0.04488778054862843,LDAgent@12,(Offer  bid:Bid[Pie: a948, ])
18,2,0.04488778054862843,ParsCat@13,(Offer  bid:Bid[Pie: a21, ])
19,1,0.04738154613466334,LDAgent@12,(Offer  bid:Bid[Pie: a950, ])
19,2,0.04738154613466334,ParsCat@13,(Offer  bid:Bid[Pie: a17, ])
20,1,0.04987531172069826,LDAgent@12,(Offer  bid:Bid[Pie: a961, ])
20,2,0.04987531172069826,ParsCat@13,(Offer  bid:Bid[Pie: a21, ])
21,1,0.05236907730673317,LDAgent@12,(Offer  bid:Bid[Pie: a940, ])
21,2,0.05236907730673317,ParsCat@13,(Offer  bid:Bid[Pie: a20, ])
22,1,0.05486284289276808,LDAgent@12,(Offer  bid:Bid[Pie: a917, ])
22,2,0.05486284289276808,ParsCat@13,(Offer  bid:Bid[Pie: a9, ])
23,1,0.057356608478802994,LDAgent@12,(Offer  bid:Bid[Pie: a991, ])
23,2,0.057356608478802994,ParsCat@13,(Offer  bid:Bid[Pie: a7, ])
24,1,0.059850374064837904,LDAgent@12,(Offer  bid:Bid[Pie: a927, ])
24,2,0.059850374064837904,ParsCat@13,(Offer  bid:Bid[Pie: a22, ])
25,1,0.06234413965087282,LDAgent@12,(Offer  bid:Bid[Pie: a903, ])
25,2,0.06234413965087282,ParsCat@13,(Offer  bid:Bid[Pie: a25, ])
26,1,0.06483790523690773,LDAgent@12,(Offer  bid:Bid[Pie: a971, ])
26,2,0.06483790523690773,ParsCat@13,(Offer  bid:Bid[Pie: a21, ])
27,1,0.06733167082294264,LDAgent@12,(Offer  bid:Bid[Pie: a920, ])
27,2,0.06733167082294264,ParsCat@13,(Offer  bid:Bid[Pie: a14, ])
28,1,0.06982543640897755,LDAgent@12,(Offer  bid:Bid[Pie: a929, ])
28,2,0.06982543640897755,ParsCat@13,(Offer  bid:Bid[Pie: a20, ])
29,1,0.07231920199501247,LDAgent@12,(Offer  bid:Bid[Pie: a917, ])
29,2,0.07231920199501247,ParsCat@13,(Offer  bid:Bid[Pie: a22, ])
30,1,0.07481296758104738,LDAgent@12,(Offer  bid:Bid[Pie: a932, ])
